Date,Open,High,Low,Close,Adj Close,Volume
2016-12-12,5.500000,5.575000,5.335000,5.340000,5.340000,9521300
2016-12-13,5.390000,5.460000,5.310000,5.410000,5.410000,9530000
2016-12-14,5.400000,5.455000,5.190000,5.200000,5.200000,9876400
2016-12-15,5.250000,5.355000,5.030000,5.120000,5.120000,14031400
2016-12-16,5.330000,5.410000,5.160000,5.330000,5.330000,9435500
2016-12-19,5.330000,5.350000,5.120000,5.170000,5.170000,7702700
2016-12-20,5.190000,5.300000,5.180000,5.210000,5.210000,3101600
2016-12-21,5.190000,5.260000,5.160000,5.200000,5.200000,2647500
2016-12-22,5.200000,5.300000,5.170000,5.260000,5.260000,3639900
2016-12-23,5.240000,5.370000,5.210000,5.210000,5.210000,3048900
2016-12-27,5.320000,5.530000,5.190000,5.470000,5.470000,4384200
2016-12-28,5.470000,5.510000,5.185000,5.210000,5.210000,2431500
2016-12-29,5.200000,5.270000,5.150000,5.170000,5.170000,2374500
2016-12-30,5.170000,5.290000,5.140000,5.250000,5.250000,3541000
2017-01-03,5.270000,5.550000,5.250000,5.420000,5.420000,4207800
2017-01-04,5.470000,5.780000,5.400000,5.740000,5.740000,6765800
2017-01-05,5.680000,5.710000,5.540000,5.650000,5.650000,2892400
2017-01-06,5.670000,5.815000,5.610000,5.630000,5.630000,3330500
2017-01-09,5.580000,5.725000,5.530000,5.660000,5.660000,2547200
2017-01-10,5.670000,5.820000,5.630000,5.750000,5.750000,4376400
2017-01-11,5.670000,5.740000,5.580000,5.680000,5.680000,2755700
2017-01-12,5.630000,5.680000,5.430000,5.600000,5.600000,3124100
2017-01-13,5.640000,5.800000,5.590000,5.610000,5.610000,2442400
2017-01-17,5.600000,5.600000,5.430000,5.490000,5.490000,2319700
2017-01-18,5.490000,5.550000,5.410000,5.490000,5.490000,3605200
2017-01-19,5.490000,5.830000,5.490000,5.780000,5.780000,7991800
2017-01-20,5.770000,5.920000,5.670000,5.750000,5.750000,8883500
2017-01-23,5.700000,6.040000,5.670000,5.890000,5.890000,11272100
2017-01-24,5.890000,5.960000,5.610000,5.900000,5.900000,10481900
2017-01-25,6.060000,6.290000,5.980000,6.100000,6.100000,10822500
2017-01-26,6.100000,6.210000,5.925000,6.120000,6.120000,11035000
2017-01-27,6.120000,6.180000,6.010000,6.140000,6.140000,4854600
2017-01-30,6.090000,6.138000,5.870000,6.050000,6.050000,4589600
2017-01-31,6.050000,6.230000,5.960000,6.170000,6.170000,5168400
2017-02-01,6.230000,6.370000,6.170000,6.320000,6.320000,5523600
2017-02-02,6.240000,6.380000,6.200000,6.230000,6.230000,4604900
2017-02-03,6.220000,6.350000,6.220000,6.340000,6.340000,4363400
2017-02-06,6.280000,6.415000,6.200000,6.240000,6.240000,7512400
2017-02-07,6.270000,6.335000,6.190000,6.310000,6.310000,4116700
2017-02-08,6.320000,6.320000,6.150000,6.200000,6.200000,3628300
2017-02-09,6.200000,6.490000,6.200000,6.450000,6.450000,5770000
2017-02-10,6.460000,6.720000,6.400000,6.680000,6.680000,8582900
2017-02-13,6.690000,6.785000,6.570000,6.680000,6.680000,6670400
2017-02-14,6.690000,6.690000,6.490000,6.600000,6.600000,10467700
2017-02-15,6.110000,6.340000,6.010000,6.290000,6.290000,19520600
2017-02-16,6.140000,6.225000,5.740000,5.780000,5.780000,18254100
2017-02-17,5.820000,5.880000,5.600000,5.630000,5.630000,9564300
2017-02-21,5.620000,5.805000,5.620000,5.680000,5.680000,8516500
2017-02-22,5.680000,5.739000,5.605000,5.640000,5.640000,4084800
2017-02-23,5.660000,5.690000,5.410000,5.560000,5.560000,5405600
2017-02-24,5.470000,5.510000,5.360000,5.450000,5.450000,6940300
2017-02-27,5.450000,5.720000,5.420000,5.580000,5.580000,7092600
2017-02-28,5.540000,5.610000,5.330000,5.340000,5.340000,7267800
2017-03-01,5.450000,5.510000,5.170000,5.290000,5.290000,7643600
2017-03-02,5.260000,5.470000,5.240000,5.250000,5.250000,8539700
2017-03-03,5.230000,5.260000,5.030000,5.130000,5.130000,6612500
2017-03-06,5.130000,5.130000,4.990000,5.050000,5.050000,6075000
2017-03-07,5.080000,5.250000,5.030000,5.060000,5.060000,7094200
2017-03-08,5.080000,5.450000,5.080000,5.310000,5.310000,11297200
2017-03-09,5.350000,5.440000,5.260000,5.370000,5.370000,7457600
2017-03-10,5.330000,5.400000,5.270000,5.310000,5.310000,3873000
2017-03-13,5.310000,5.410000,5.240000,5.260000,5.260000,4240200
2017-03-14,5.270000,5.270000,5.150000,5.260000,5.260000,3813000
2017-03-15,5.300000,5.380000,5.180000,5.350000,5.350000,3528300
2017-03-16,5.500000,5.620000,5.450000,5.490000,5.490000,5367200
2017-03-17,5.490000,5.540000,5.360000,5.360000,5.360000,3744000
2017-03-20,5.370000,5.470000,5.330000,5.390000,5.390000,3290900
2017-03-21,5.390000,5.430000,5.070000,5.220000,5.220000,9673100
2017-03-22,5.340000,5.340000,5.120000,5.210000,5.210000,5153700
2017-03-23,5.220000,5.330000,5.180000,5.200000,5.200000,3133700
2017-03-24,5.210000,5.339000,5.200000,5.200000,5.200000,2809000
2017-03-27,5.120000,5.275000,5.080000,5.260000,5.260000,3845400
2017-03-28,5.230000,5.460000,5.230000,5.450000,5.450000,4038800
2017-03-29,5.450000,5.500000,5.370000,5.450000,5.450000,3260500
2017-03-30,5.440000,5.500000,5.310000,5.470000,5.470000,7556100
2017-03-31,5.470000,5.510000,5.340000,5.490000,5.490000,5587300
2017-04-03,5.470000,5.480000,5.255000,5.290000,5.290000,4763900
2017-04-04,5.290000,5.310000,5.180000,5.230000,5.230000,3736500
2017-04-05,5.260000,5.390000,5.170000,5.240000,5.240000,4476600
2017-04-06,5.250000,5.350000,5.230000,5.340000,5.340000,3066600
2017-04-07,5.340000,5.395000,5.245000,5.350000,5.350000,4056800
2017-04-10,5.350000,5.450000,5.300000,5.370000,5.370000,3850000
2017-04-11,5.340000,5.590000,5.340000,5.550000,5.550000,6835600
2017-04-12,5.640000,5.650000,5.500000,5.520000,5.520000,6471200
2017-04-13,5.510000,5.530000,5.430000,5.460000,5.460000,3931500
2017-04-17,5.420000,5.465000,5.360000,5.460000,5.460000,3210800
2017-04-18,5.440000,5.690000,5.415000,5.650000,5.650000,9133600
2017-04-19,5.650000,5.780000,5.650000,5.720000,5.720000,10071100
2017-04-20,5.750000,5.840000,5.720000,5.800000,5.800000,8918100
2017-04-21,5.770000,5.815000,5.690000,5.720000,5.720000,4377700
2017-04-24,5.900000,5.960000,5.810000,5.850000,5.850000,6505500
2017-04-25,5.910000,5.970000,5.810000,5.900000,5.900000,4280400
2017-04-26,5.900000,6.055000,5.875000,6.030000,6.030000,6106000
2017-04-27,6.030000,6.050000,5.935000,5.990000,5.990000,3590000
2017-04-28,5.960000,5.980000,5.850000,5.850000,5.850000,3024500
2017-05-01,6.010000,6.050000,5.880000,5.990000,5.990000,7326300
2017-05-02,6.000000,6.000000,5.820000,5.850000,5.850000,5971600
2017-05-03,5.830000,6.080000,5.700000,6.040000,6.040000,9145000
2017-05-04,6.030000,6.165000,6.000000,6.090000,6.090000,11566200
2017-05-05,5.870000,5.950000,5.610000,5.750000,5.750000,8857700
2017-05-08,5.750000,5.750000,5.490000,5.600000,5.600000,8693800
2017-05-09,5.500000,5.930000,5.495000,5.890000,5.890000,6038900
2017-05-10,5.850000,6.030000,5.810000,5.940000,5.940000,6987600
2017-05-11,5.930000,5.960000,5.770000,5.910000,5.910000,4011600
2017-05-12,5.890000,5.945000,5.810000,5.830000,5.830000,2775600
2017-05-15,5.830000,5.935000,5.800000,5.840000,5.840000,2835400
2017-05-16,5.870000,5.990000,5.820000,5.850000,5.850000,4147700
2017-05-17,5.750000,5.810000,5.530000,5.600000,5.600000,8806400
2017-05-18,5.600000,5.680000,5.520000,5.550000,5.550000,3874700
2017-05-19,5.550000,5.750000,5.550000,5.660000,5.660000,3930600
2017-05-22,5.700000,6.000000,5.700000,5.900000,5.900000,4909300
2017-05-23,5.910000,5.940000,5.860000,5.890000,5.890000,1766200
2017-05-24,5.900000,5.950000,5.810000,5.850000,5.850000,2486600
2017-05-25,5.890000,5.900000,5.720000,5.720000,5.720000,2412800
2017-05-26,5.710000,5.780000,5.420000,5.590000,5.590000,7187400
2017-05-30,5.560000,5.675000,5.470000,5.480000,5.480000,4352400
2017-05-31,5.510000,5.550000,5.320000,5.500000,5.500000,8348300
2017-06-01,5.470000,5.800000,5.465000,5.700000,5.700000,6898500
2017-06-02,5.690000,5.740000,5.530000,5.600000,5.600000,4586800
2017-06-05,5.600000,5.750000,5.570000,5.710000,5.710000,3211300
2017-06-06,5.620000,5.720000,5.560000,5.660000,5.660000,3669100
2017-06-07,5.660000,5.740000,5.630000,5.690000,5.690000,2745100
2017-06-08,5.690000,5.860000,5.690000,5.770000,5.770000,5184900
2017-06-09,5.780000,5.840000,5.670000,5.780000,5.780000,3693600
