Symbol,Name,Date,Transaction,Qty,Price,Commission,Tax,Broker
00998,中信银行,2017-04-26,SELL,-10000,5.0,9.35,50.0,富途
00998,中信银行,2017-04-26,SELL,-3000,5.06,6.67,16.0,富途
01918,融创中国,2017-04-27,BUY,2000,10.24,18.0,21.552960000000002,盈透
01055,中国南方航空股份,2017-04-27,SELL,-10000,5.11,40.88,53.3797,盈透
01918,融创中国,2017-04-27,BUY,3000,10.56,7.94,32.0,富途
00966,中国太平,2017-04-27,BUY,1000,19.12,6.98,20.0,富途
01918,融创中国,2017-04-27,BUY,2000,10.24,18.0,21.552960000000002,盈透
01918,融创中国,2017-04-28,BUY,1000,10.16,18.0,11.27432,盈透
01918,融创中国,2017-05-04,BUY,1000,10.04,6.27,11.0,富途
00966,中国太平,2017-05-17,SELL,-2000,19.62,30.54,40.0,富途
00512,远大医药,2017-05-17,BUY,8000,2.26,6.89,19.0,富途
00966,中国太平,2017-05-21,SELL,-3000,19.68,47.232,61.59408000000001,盈透
00392,北京控股,2017-05-31,BUY,1500,37.4,44.88,58.5147,盈透
00392,北京控股,2017-05-31,BUY,500,37.4,6.94,19.0,富途
00966,中国太平,2017-06-15,SELL,-4000,19.22,61.504,79.07576,盈透
00819,天能动力,2017-06-19,BUY,8000,6.49,41.536,53.40184,盈透
00951,超威动力,2017-06-19,BUY,1000,4.85,18.0,5.13095,盈透
00951,超威动力,2017-06-19,BUY,5000,4.85,5.28,25.65475,盈透
01918,融创中国,2017-06-22,BUY,5000,14.1,10.93,71.0,富途
00165,中国光大控股,2017-06-22,SELL,-4000,17.66,10.94,71.0,富途
00819,天能动力,2017-06-26,SELL,-4000,6.3,20.16,26.6804,盈透
00819,天能动力,2017-06-26,SELL,-4000,6.3,20.16,26.6804,盈透
00951,超威动力,2017-06-26,SELL,-6000,4.59,22.031999999999996,28.743579999999998,盈透
03900,绿城中国,2017-07-02,BUY,9000,8.75,63.0,81.12625,盈透
01918,融创中国,2017-07-17,SELL,-10000,17.04,35.12,174.0,富途
02601,中国太保,2017-07-18,BUY,2000,33.85,16.12,68.0,富途
02601,中国太保,2017-07-18,BUY,1000,34.15,8.13,35.0,富途
02601,中国太保,2017-07-18,BUY,1000,33.95,8.12,34.0,富途
02601,中国太保,2017-07-19,SELL,-1000,34.3,8.15,35.0,富途
01333,中国忠旺,2017-07-31,BUY,10000,3.91,8.52,40.0,富途
01918,融创中国,2017-08-01,SELL,-10000,20.55,164.4,211.5485,盈透
01333,中国忠旺,2017-08-04,BUY,10000,4.04,8.61,41.0,富途
01333,中国忠旺,2017-08-09,BUY,5200,4.62,19.2192,25.648648,盈透
03900,绿城中国,2017-08-09,SELL,-9000,10.66,76.752,98.59038000000001,盈透
01333,中国忠旺,2017-08-10,BUY,4000,4.32,18.0,18.46656,盈透
01333,中国忠旺,2017-08-10,BUY,800,4.66,5.79,4.0,富途
01918,融创中国,2017-08-17,BUY,1000,18.12,18.0,19.48924,盈透
02601,中国太保,2017-08-18,BUY,1000,34.6,27.68,35.9342,盈透
01333,中国忠旺,2017-08-25,SELL,-8000,3.99,11.3664,32.86184,盈透
01333,中国忠旺,2017-08-25,SELL,-20800,3.9,22.82,84.0,富途
01333,中国忠旺,2017-08-25,SELL,-1200,3.99,18.0,5.129276,盈透
02601,中国太保,2017-08-29,BUY,1000,36.75,8.33,37.0,富途
02601,中国太保,2017-08-29,BUY,1000,37.8,8.41,38.0,富途
02601,中国太保,2017-08-30,SELL,-1000,38.05,8.43,39.0,富途
02202,万科企业,2017-08-31,BUY,1900,23.3,8.91,45.0,富途
02202,万科企业,2017-09-05,BUY,2000,23.55,37.68,49.2717,盈透
02202,万科企业,2017-09-05,BUY,1100,23.85,20.988000000000003,27.708345,盈透
02601,中国太保,2017-09-14,SELL,-2000,34.7,10.84,70.0,富途
01988,民生银行,2017-09-15,BUY,9000,7.7,10.84,70.0,富途
02601,中国太保,2017-09-18,BUY,1000,34.5,27.6,35.9315,盈透
00512,远大医药,2017-09-20,BUY,4000,2.82,18.0,12.30456,盈透
02202,万科企业,2017-09-22,SELL,-200,27.15,3.72,6.14661,盈透
02202,万科企业,2017-09-22,SELL,-300,27.15,6.516,9.219915,盈透
02202,万科企业,2017-09-22,SELL,-800,27.15,18.0,22.58644,盈透
02202,万科企业,2017-09-22,SELL,-700,27.15,15.204,20.513135000000002,盈透
02601,中国太保,2017-09-22,BUY,1000,34.15,27.32,35.92205,盈透
02601,中国太保,2017-09-24,BUY,200,33.5,5.36,7.1809,盈透
02601,中国太保,2017-09-24,BUY,800,33.5,21.44,27.7236,盈透
00392,北京控股,2017-09-25,BUY,500,40.85,18.0,21.551475,盈透
01918,融创中国,2017-10-11,SELL,-10000,37.35,47.44,374.0,富途
02666,环球医疗,2017-10-12,BUY,10000,6.66,10.63,67.0,富途
00392,北京控股,2017-10-12,BUY,500,45.6,7.26,23.0,富途
02202,万科企业,2017-10-12,SELL,-1900,26.8,20.42,52.0,富途
02202,万科企业,2017-10-12,SELL,-1100,26.8,23.584,30.795959999999997,盈透
00735,中国电力新能源,2017-10-12,BUY,15000,4.64,54.87,74.0,富途
02666,环球医疗,2017-10-13,BUY,5000,6.76,30.11,36.0,富途
00735,中国电力新能源,2017-10-15,BUY,5000,4.68,18.72,24.6318,盈透
01918,融创中国,2017-10-16,SELL,-6000,37.1,28.27,223.0,富途
01988,民生银行,2017-10-16,BUY,3000,7.59,7.25,23.0,富途
00656,复星国际,2017-10-16,BUY,5000,19.0,13.0,95.0,富途
03883,中国奥园,2017-10-16,BUY,20000,4.36,12.21,88.0,富途
01918,融创中国,2017-10-17,SELL,-1000,37.25,29.8,39.00575,盈透
01918,融创中国,2017-10-17,SELL,-4000,37.25,119.2,153.023,盈透
00656,复星国际,2017-10-18,BUY,2500,18.72,26.928,48.2636,盈透
00656,复星国际,2017-10-18,BUY,500,18.72,18.0,10.25272,盈透
00392,北京控股,2017-10-18,BUY,500,47.5,19.0,24.64125,盈透
00656,复星国际,2017-10-19,SELL,-4000,18.56,59.391999999999996,77.00448,盈透
00735,中国电力新能源,2017-10-19,BUY,10000,4.76,38.08,49.2852,盈透
00392,北京控股,2017-10-19,BUY,500,46.5,18.6,24.62775,盈透
00656,复星国际,2017-10-19,BUY,2000,18.46,29.535999999999998,37.99684,盈透
00656,复星国际,2017-10-19,BUY,3000,18.12,43.488,56.46771999999999,盈透
00656,复星国际,2017-10-19,BUY,1000,18.12,14.495999999999999,19.48924,盈透
02666,环球医疗,2017-10-19,BUY,5000,6.72,26.88,34.9072,盈透
00735,中国电力新能源,2017-10-19,BUY,5000,4.65,7.29,24.0,富途
03900,绿城中国,2017-10-23,BUY,10000,9.91,24.13,100.0,富途
03900,绿城中国,2017-10-23,SELL,-8500,9.89,28.48,85.0,富途
03900,绿城中国,2017-10-23,SELL,-1500,9.87,6.64,15.0,富途
03883,中国奥园,2017-10-30,BUY,10000,4.75,38.0,50.2825,盈透
00656,复星国际,2017-11-03,SELL,-2000,19.1,8.44,39.0,富途
03883,中国奥园,2017-11-03,BUY,5000,4.58,7.27,23.0,富途
03883,中国奥园,2017-11-06,BUY,5000,4.33,7.16,22.0,富途
00558,力劲科技,2017-11-08,BUY,100000,0.98,40.54,100.0,富途
00392,北京控股,2017-11-13,SELL,-1000,44.9,35.92,47.0,盈透
01918,融创中国,2017-11-14,BUY,3000,36.1,13.84,109.0,富途
01918,融创中国,2017-11-14,BUY,2000,33.8,54.08,69.8252,盈透
00656,复星国际,2017-11-17,SELL,-3000,17.08,9.44,52.0,富途
00656,复星国际,2017-11-17,SELL,-5000,17.06,68.24,89.0,盈透
02666,环球医疗,2017-11-20,SELL,-15000,7.31,30.44,112.0,富途
02666,环球医疗,2017-11-20,SELL,-5000,7.29,29.16,38.0,盈透
01988,民生银行,2017-11-22,BUY,3000,7.86,7.32,24.0,富途
01918,融创中国,2017-11-26,SELL,-2000,38.65,54.08,70,盈透
01918,融创中国,2017-11-27,SELL,-3000,38.65,25.41,117,富途
03883,中国奥园,2017-11-27,BUY,5000,4.21,18.0,23.0,盈透
00558,力劲科技,2017-11-30,BUY,20000,1.15,7.27,23,富途
00392,北京控股,2017-12-04,BUY,1000,44.35,14.42,46,富途
00392,北京控股,2017-12-06,BUY,1000,43.50,8.85,44,富途
03883,中国奥园,2017-12-06,BUY,5000,4.06,12.56,22.0,富途
03883,中国奥园,2017-12-06,BUY,5000,3.96,7.03,20.0,富途
00735,中国电力新能源,2017-12-06,SELL,-20000,4.04,22.74,83.0,富途
00735,中国电力新能源,2017-12-06,SELL,-15000,4.05,48.6,64.0,盈透
03883,中国奥园,2017-12-07,BUY,5000,3.85,6.98,20.0,富途
03883,中国奥园,2017-12-07,BUY,5000,3.75,6.95,19.0,富途
00558,力劲科技,2017-12-18,SELL,-20000,1.72,8.18,35,富途
00558,力劲科技,2017-12-19,SELL,-100000,1.64,25.92,165,富途
01918,融创中国,2017-12-20,SELL,-5000,28.95,115.8,150,盈透
02601,中国太保,2017-12-20,BUY,1000,37.60,19.4,40.0,富途
03323,中国建材,2018-01-08,BUY,20000,8.32,23.82,167.0,富途
03323,中国建材,2018-01-08,BUY,10000,8.42,11.98,85.0,富途
02002,阳光纸业,2018-01-09,BUY,30000,2.26,10.72,68.0,富途
03323,中国建材,2018-01-09,SELL,-6000,8.17,9.27,50.0,富途
02002,阳光纸业,2018-01-09,BUY,20000,2.22,25.41,47.0,富途
03883,中国奥园,2018-01-10,SELL,-15000,5.86,28.76,89.0,富途
02002,阳光纸业,2018-01-11,BUY,20000,2.16,8.83,44.0,富途
03883,中国奥园,2018-01-11,BUY,8000,5.66,8.98,46.0,富途
01988,民生银行,2018-01-16,SELL,-15000,8.10,15.44,122.0,富途
01918,融创中国,2018-01-19,BUY,1000,33.3,8.07,34,富途
01918,融创中国,2018-01-26,SELL,-1000,35.6,8.24,36,富途
03948,伊泰煤炭,2018-01-29,BUY,10000,11.0,13.97,110.0,富途
03948,伊泰煤炭,2018-01-30,BUY,1800,11.56,7.1,21.0,富途
01918,融创中国,2018-01-31,SELL,-1000,37.25,8.37,38,富途
02002,阳光纸业,2018-01-31,BUY,10000,2.36,12.81,25.0,富途
03948,伊泰煤炭,2018-01-31,BUY,1200,11.78,12.09,15.0,富途
01918,融创中国,2018-01-31,SELL,-1000,36.60,6.5,37.0,富途
01918,融创中国,2018-01-31,SELL,-3000,36.65,19.47,111.0,富途
03948,伊泰煤炭,2018-01-31,BUY,3200,11.46,19.32,36.0,富途
02002,阳光纸业,2018-01-31,BUY,10000,2.33,7.3,24.0,富途
01171,兖州煤业控股,2018-01-31,BUY,4000,13.38,9.63,54.0,富途
02002,阳光纸业,2018-02-01,SELL,-10000,2.41,7.36,25.0,富途
03948,伊泰煤炭,2018-02-02,BUY,1800,11.88,7.15,22,富途
03948,伊泰煤炭,2018-02-05,BUY,2000,12.36,7.41,25,富途
00392,北京控股,2018-02-06,SELL,-1000,45.60,14.52,46,富途
03948,伊泰煤炭,2018-02-06,BUY,3000,11.86,8.24,36,富途
00392,北京控股,2018-02-06,SELL,-1000,44.15,8.9,45,富途
02002,阳光纸业,2018-02-06,BUY,10000,2.27,18.24,24.0,富途
03948,伊泰煤炭,2018-02-06,BUY,2000,11.58,7.29,24.0,富途
03883,中国奥园,2018-02-06,BUY,2000,5.76,6.39,12.0,富途
00392,北京控股,2018-02-06,SELL,-1000,43.45,8.84,44.0,富途
03323,中国建材,2018-02-06,BUY,6000,7.58,14.51,47.0,富途
00392,北京控股,2018-02-06,SELL,-2000,44.2,70.78,93.0,盈透
03948,伊泰煤炭,2018-02-06,BUY,3000,11.38,27.31,35.92,盈透
03948,伊泰煤炭,2018-02-06,BUY,2000,11.18,18.0,23.6,盈透
01171,兖州煤业股份,2018-02-06,BUY,2000,12.96,20.74,26.7,盈透
03948,伊泰煤炭,2018-02-07,BUY,500,10.70,18.0,6.144,盈透
03948,伊泰煤炭,2018-02-08,BUY,500,10.36,5.9,6.0,富途
