Date,Fund,Earning,Value,Market,Commission,Tax
2015-12-31,1405000.0,0.0,1405000.0,703004.5,0.0,0.0
2016-01-01,1405000.0,0.0,1405000.0,703004.5,0.0,0.0
2016-01-02,1405000.0,0.0,1405000.0,703004.5,0.0,0.0
2016-01-03,1405000.0,0.0,1405000.0,703004.5,0.0,0.0
2016-01-04,1405000.0,-35334.5,1369665.5,755771.0,30.0,0.0
2016-01-05,1405000.0,-32443.5,1372556.5,806621.0,50.0,0.0
2016-01-06,1405000.0,-28690.5,1376309.5,802499.0,55.0,0.0
2016-01-07,1405000.0,-64868.7,1340131.3,812866.5,92.7,0.0
2016-01-08,1405000.0,-54852.43,1350147.57,789196.5,102.7,33.73
2016-01-09,1405000.0,-54852.43,1350147.57,789196.5,102.7,33.73
2016-01-10,1405000.0,-54852.43,1350147.57,789196.5,102.7,33.73
2016-01-11,1405000.0,-84084.4,1320915.6,755253.0,137.7,83.2
2016-01-12,1405000.0,-85363.33,1319636.67,741304.5,157.7,113.63
2016-01-13,1405000.0,-87513.83,1317486.17,730239.0,162.7,113.63
2016-01-14,1405000.0,-78972.82,1326027.18,669313.0,215.82,126.55
2016-01-15,1405000.0,-95560.82,1309439.18,668955.0,220.82,126.55
2016-01-16,1505000.0,-95560.82,1409439.18,668955.0,220.82,126.55
2016-01-17,1505000.0,-95560.82,1409439.18,668955.0,220.82,126.55
2016-01-18,1505000.0,-95295.32,1409704.68,676084.5,225.82,126.55
2016-01-19,1505000.0,-74523.82,1430476.18,696856.0,225.82,126.55
2016-01-20,1505000.0,-89346.82,1415653.18,682033.0,225.82,126.55
2016-01-21,1505000.0,-103935.37,1401064.63,657149.0,258.33,176.59
2016-01-22,1505000.0,-95408.37,1409591.63,665421.0,258.33,176.59
2016-01-23,1505000.0,-95408.37,1409591.63,665421.0,258.33,176.59
2016-01-24,1505000.0,-95408.37,1409591.63,665421.0,258.33,176.59
2016-01-25,1517962.0,-91218.87,1426743.13,669610.5,258.33,176.59
2016-01-26,1517962.0,-117885.87,1400076.13,687346.5,278.33,176.59
2016-01-27,1517962.0,-118635.87,1399326.13,704524.5,288.33,176.59
2016-01-28,1517962.0,-131326.58,1386635.42,679641.0,293.33,188.8
2016-01-29,1517962.0,-112416.08,1405545.92,750122.5,328.63,230.8
2016-01-30,1517962.0,-112416.08,1405545.92,750122.5,328.63,230.8
2016-01-31,1517962.0,-112416.08,1405545.92,750122.5,328.63,230.8
2016-02-01,1517962.0,-117111.59,1400850.41,785953.5,358.95,267.22
2016-02-02,1517962.0,-104910.78,1413051.22,775637.5,364.59,289.77
2016-02-03,1517962.0,-109299.28,1408662.72,771249.0,364.59,289.77
2016-02-04,1517962.0,-101629.78,1416332.22,793693.5,369.59,289.77
2016-02-05,1517962.0,-104768.91,1413193.09,766040.5,375.72,289.77
2016-02-06,1517962.0,-104768.91,1413193.09,766040.5,375.72,289.77
2016-02-07,1517962.0,-104768.91,1413193.09,766040.5,375.72,289.77
2016-02-08,1517962.0,-104768.91,1413193.09,766040.5,375.72,289.77
2016-02-09,1517962.0,-104768.91,1413193.09,766040.5,375.72,289.77
2016-02-10,1517962.0,-104768.91,1413193.09,766040.5,375.72,289.77
2016-02-11,1517962.0,-104768.91,1413193.09,766040.5,375.72,289.77
2016-02-12,1517962.0,-104768.91,1413193.09,766040.5,375.72,289.77
2016-02-13,1517962.0,-104768.91,1413193.09,766040.5,375.72,289.77
2016-02-14,1517962.0,-104768.91,1413193.09,766040.5,375.72,289.77
2016-02-15,1517962.0,-115421.07,1402540.93,720906.5,384.35,324.3
2016-02-16,1517962.0,-100124.57,1417837.43,751328.0,389.35,324.3
2016-02-17,1517962.0,-96422.57,1421539.43,749470.0,399.35,324.3
2016-02-18,1517962.0,-92736.07,1425225.93,753156.5,399.35,324.3
2016-02-19,1517962.0,-93436.07,1424525.93,752456.5,399.35,324.3
2016-02-20,1517962.0,-93436.07,1424525.93,752456.5,399.35,324.3
2016-02-21,1517962.0,-93436.07,1424525.93,752456.5,399.35,324.3
2016-02-22,1517962.0,-83999.77,1433962.23,722395.0,411.79,354.06
2016-02-23,1517962.0,-82663.27,1435298.73,723731.5,411.79,354.06
2016-02-24,1517962.0,-79678.77,1438283.23,726716.0,411.79,354.06
2016-02-25,1517962.0,-101298.27,1416663.73,705096.5,411.79,354.06
2016-02-26,1517962.0,-94398.77,1423563.23,711996.0,411.79,354.06
2016-02-27,1517962.0,-94398.77,1423563.23,711996.0,411.79,354.06
2016-02-28,1517962.0,-94398.77,1423563.23,711996.0,411.79,354.06
2016-02-29,1517962.0,-101683.27,1416278.73,704711.5,411.79,354.06
2016-03-01,1517962.0,-93261.77,1424700.23,713133.0,411.79,354.06
2016-03-02,1517962.0,-69321.77,1448640.23,737073.0,411.79,354.06
2016-03-03,1517962.0,-62618.27,1455343.73,743776.5,411.79,354.06
2016-03-04,1517962.0,-52667.77,1465294.23,753727.0,411.79,354.06
2016-03-05,1517962.0,-52667.77,1465294.23,753727.0,411.79,354.06
2016-03-06,1517962.0,-52667.77,1465294.23,753727.0,411.79,354.06
2016-03-07,1517962.0,-55889.67,1462072.33,805006.4,425.41,354.06
2016-03-08,1517962.0,-61155.27,1456806.73,799740.8,425.41,354.06
2016-03-09,1517962.0,-67667.2,1450294.8,722706.0,444.01,377.59
2016-03-10,1517962.0,-69844.2,1448117.8,720529.0,444.01,377.59
2016-03-11,1517962.0,-70160.7,1447801.3,720212.5,444.01,377.59
2016-03-12,1517962.0,-70160.7,1447801.3,720212.5,444.01,377.59
2016-03-13,1517962.0,-70160.7,1447801.3,720212.5,444.01,377.59
2016-03-14,1517962.0,-62447.7,1455514.3,727925.5,444.01,377.59
2016-03-15,1517962.0,-58355.2,1459606.8,732018.0,444.01,377.59
2016-03-16,1517962.0,-58931.7,1459030.3,731441.5,444.01,377.59
2016-03-17,1517962.0,-50449.2,1467512.8,739924.0,444.01,377.59
2016-03-18,1517962.0,-48868.2,1469093.8,741505.0,444.01,377.59
2016-03-19,1517962.0,-48868.2,1469093.8,741505.0,444.01,377.59
2016-03-20,1517962.0,-48868.2,1469093.8,741505.0,444.01,377.59
2016-03-21,1517962.0,-39901.2,1478060.8,750472.0,444.01,377.59
2016-03-22,1517962.0,-35279.7,1482682.3,755093.5,444.01,377.59
2016-03-23,1517962.0,-33262.7,1484699.3,757110.5,444.01,377.59
2016-03-24,1517962.0,-31304.2,1486657.8,759069.0,444.01,377.59
2016-03-25,1517962.0,-25651.2,1492310.8,764722.0,444.01,377.59
2016-03-26,1517962.0,-25651.2,1492310.8,764722.0,444.01,377.59
2016-03-27,1517962.0,-25651.2,1492310.8,764722.0,444.01,377.59
2016-03-28,1517962.0,-22766.2,1495195.8,767607.0,444.01,377.59
2016-03-29,1517962.0,-22571.44,1495390.56,748086.5,449.01,397.33
2016-03-30,1517962.0,-9313.94,1508648.06,761344.0,449.01,397.33
2016-03-31,1517962.0,-12576.94,1505385.06,758081.0,449.01,397.33
2016-04-01,1517962.0,-11725.52,1506236.48,654658.5,475.09,397.33
2016-04-02,1517962.0,-11725.52,1506236.48,654658.5,475.09,397.33
2016-04-03,1517962.0,-11725.52,1506236.48,654658.5,475.09,397.33
2016-04-04,1517962.0,-11725.52,1506236.48,654658.5,475.09,397.33
2016-04-05,1517962.0,-10271.02,1507690.98,656113.0,475.09,397.33
2016-04-06,1517962.0,-3877.52,1514084.48,662506.5,475.09,397.33
2016-04-07,1517962.0,-10555.19,1507406.81,643181.0,480.09,410.0
2016-04-08,1517962.0,-17605.19,1500356.81,636131.0,480.09,410.0
2016-04-09,1517962.0,-17605.19,1500356.81,636131.0,480.09,410.0
2016-04-10,1517962.0,-17605.19,1500356.81,636131.0,480.09,410.0
2016-04-11,1517962.0,-14699.19,1503262.81,639037.0,480.09,410.0
2016-04-12,1517962.0,-15564.19,1502397.81,622117.0,485.09,410.0
2016-04-13,1517962.0,-15334.9,1502627.1,604659.0,490.09,427.71
2016-04-14,1517962.0,-14967.9,1502994.1,605026.0,490.09,427.71
2016-04-15,1517962.0,-14253.9,1503708.1,605740.0,490.09,427.71
2016-04-16,1517962.0,-14253.9,1503708.1,605740.0,490.09,427.71
2016-04-17,1517962.0,-14253.9,1503708.1,605740.0,490.09,427.71
2016-04-18,1517962.0,-20520.9,1497441.1,599473.0,490.09,427.71
2016-04-19,1517962.0,-21215.9,1496746.1,598778.0,490.09,427.71
2016-04-20,1517962.0,-28674.34,1489287.66,567000.0,496.18,452.06
2016-04-21,1517962.0,-28559.34,1489402.66,567115.0,496.18,452.06
2016-04-22,1517962.0,-22874.34,1495087.66,572800.0,496.18,452.06
2016-04-23,1517962.0,-22874.34,1495087.66,572800.0,496.18,452.06
2016-04-24,1517962.0,-22874.34,1495087.66,572800.0,496.18,452.06
2016-04-25,1517962.0,-24414.34,1493547.66,571260.0,496.18,452.06
2016-04-26,1517962.0,-24214.34,1493747.66,571460.0,496.18,452.06
2016-04-27,1517962.0,-25024.87,1492937.13,540635.0,519.67,514.08
2016-04-28,1517962.0,-25137.67,1492824.33,540780.0,535.64,545.92
2016-04-29,1517962.0,-22302.67,1495659.33,543615.0,535.64,545.92
2016-04-30,1517962.0,-22302.67,1495659.33,543615.0,535.64,545.92
2016-05-01,1517962.0,-22302.67,1495659.33,543615.0,535.64,545.92
2016-05-02,1517962.0,-22302.67,1495659.33,543615.0,535.64,545.92
2016-05-03,1517962.0,-13417.67,1504544.33,552500.0,535.64,545.92
2016-05-04,1517962.0,-16657.67,1501304.33,549260.0,535.64,545.92
2016-05-05,1517962.0,-15447.67,1502514.33,588190.0,546.53,545.92
2016-05-06,1517962.0,-24362.67,1493599.33,600540.0,551.85,545.92
2016-05-07,1517962.0,-24362.67,1493599.33,600540.0,551.85,545.92
2016-05-08,1517962.0,-24362.67,1493599.33,600540.0,551.85,545.92
2016-05-09,1517962.0,-28187.67,1489774.33,610480.0,556.85,545.92
2016-05-10,1517962.0,-26202.67,1491759.33,626930.0,561.85,545.92
2016-05-11,1517962.0,-18707.67,1499254.33,634425.0,561.85,545.92
2016-05-12,1517962.0,-18252.67,1499709.33,634880.0,561.85,545.92
2016-05-13,1517962.0,-22802.67,1495159.33,630330.0,561.85,545.92
2016-05-14,1517962.0,-22802.67,1495159.33,630330.0,561.85,545.92
2016-05-15,1517962.0,-22802.67,1495159.33,630330.0,561.85,545.92
2016-05-16,1517962.0,-21342.67,1496619.33,631790.0,561.85,545.92
2016-05-17,1517962.0,-23322.77,1494639.23,601765.0,568.87,574.0
2016-05-18,1517962.0,-27867.77,1490094.23,597220.0,568.87,574.0
2016-05-19,1517962.0,-28067.77,1489894.23,597020.0,568.87,574.0
2016-05-20,1517962.0,-24352.77,1493609.23,600735.0,568.87,574.0
2016-05-21,1517962.0,-24352.77,1493609.23,600735.0,568.87,574.0
2016-05-22,1517962.0,-24352.77,1493609.23,600735.0,568.87,574.0
2016-05-23,1517962.0,-20526.99,1497435.01,590360.0,573.87,588.22
2016-05-24,1517962.0,-23281.99,1494680.01,587605.0,573.87,588.22
2016-05-25,1517962.0,-22566.99,1495395.01,588320.0,573.87,588.22
2016-05-26,1517962.0,-22421.99,1495540.01,588465.0,573.87,588.22
2016-05-27,1517962.0,-22372.43,1495589.57,588500.0,573.87,755.72
2016-05-28,1517962.0,-22372.43,1495589.57,588500.0,573.87,755.72
2016-05-29,1517962.0,-22372.43,1495589.57,588500.0,573.87,755.72
2016-05-30,1517962.0,-19177.43,1498784.57,591695.0,573.87,755.72
2016-05-31,1197962.0,-8472.43,1189489.57,602400.0,573.87,755.72
2016-06-01,1197962.0,-7912.43,1190049.57,602960.0,573.87,755.72
2016-06-02,1197962.0,-5632.43,1192329.57,605240.0,573.87,755.72
2016-06-03,1197962.0,5422.57,1203384.57,616295.0,573.87,755.72
2016-06-04,1197962.0,5422.57,1203384.57,616295.0,573.87,755.72
2016-06-05,1197962.0,5422.57,1203384.57,616295.0,573.87,755.72
2016-06-06,1197962.0,1452.57,1199414.57,612325.0,573.87,755.72
2016-06-07,1197962.0,6047.57,1204009.57,613920.0,573.87,755.72
2016-06-08,1197962.0,-272.43,1197689.57,607600.0,573.87,755.72
2016-06-09,1197962.0,-272.43,1197689.57,607600.0,573.87,755.72
2016-06-10,1197962.0,-272.43,1197689.57,607600.0,573.87,755.72
2016-06-11,1197962.0,-272.43,1197689.57,607600.0,573.87,755.72
2016-06-12,1197962.0,-272.43,1197689.57,607600.0,573.87,755.72
2016-06-13,1197962.0,-10355.43,1187606.57,630005.0,584.31,755.72
2016-06-14,1197962.0,-5675.43,1192286.57,634685.0,584.31,755.72
2016-06-15,1197962.0,2562.57,1200524.57,654765.0,589.31,895.72
2016-06-16,1197962.0,-3137.43,1194824.57,666420.0,594.31,895.72
2016-06-17,1197962.0,3982.57,1201944.57,673540.0,594.31,895.72
2016-06-18,1197962.0,3982.57,1201944.57,673540.0,594.31,895.72
2016-06-19,1197962.0,3982.57,1201944.57,673540.0,594.31,895.72
2016-06-20,1197962.0,1677.57,1199639.57,671235.0,594.31,895.72
2016-06-21,1197962.0,-262.43,1197699.57,669295.0,594.31,895.72
2016-06-22,1197962.0,4942.57,1202904.57,674500.0,594.31,895.72
2016-06-23,1197962.0,1640.29,1199602.29,671095.0,604.31,914.0
2016-06-24,1197962.0,-5318.41,1192643.59,761895.0,634.46,914.0
2016-06-25,1197962.0,-5318.41,1192643.59,761895.0,634.46,914.0
2016-06-26,1197962.0,-5318.41,1192643.59,761895.0,634.46,914.0
2016-06-27,1197962.0,7396.59,1205358.59,774610.0,634.46,914.0
2016-06-28,1197962.0,6061.59,1204023.59,773275.0,634.46,914.0
2016-06-29,1197962.0,8364.59,1206326.59,773660.0,634.46,914.0
2016-06-30,1197962.0,13594.48,1211556.48,775880.0,634.46,989.61
2016-07-01,1197962.0,11559.48,1209521.48,773845.0,634.46,989.61
2016-07-02,1197962.0,11559.48,1209521.48,773845.0,634.46,989.61
2016-07-03,1197962.0,11559.48,1209521.48,773845.0,634.46,989.61
2016-07-04,1197962.0,17653.54,1215615.54,777420.0,634.46,1269.55
2016-07-05,1197962.0,11933.03,1209895.03,741727.0,641.96,1299.56
2016-07-06,1197962.0,28900.06,1226862.06,659977.0,664.15,1838.34
2016-07-07,1197962.0,27653.43,1225615.43,636658.0,669.68,1860.44
2016-07-08,1197962.0,23968.43,1221930.43,632973.0,669.68,1860.44
2016-07-09,1197962.0,23968.43,1221930.43,632973.0,669.68,1860.44
2016-07-10,1197962.0,23968.43,1221930.43,632973.0,669.68,1860.44
2016-07-11,1197962.0,30537.43,1228499.43,639542.0,669.68,1860.44
2016-07-12,1197962.0,43489.43,1241451.43,652494.0,669.68,1860.44
2016-07-13,1197962.0,43975.43,1241937.43,676547.0,675.57,1860.44
2016-07-14,1197962.0,41139.43,1239101.43,695677.0,681.06,1860.44
2016-07-15,1197962.0,42468.43,1240430.43,697006.0,681.06,1860.44
2016-07-16,1197962.0,42468.43,1240430.43,697006.0,681.06,1860.44
2016-07-17,1197962.0,42468.43,1240430.43,697006.0,681.06,1860.44
2016-07-18,1197962.0,44280.43,1242242.43,715153.0,686.06,1860.44
2016-07-19,1197962.0,36735.43,1234697.43,723843.0,691.06,1860.44
2016-07-20,1197962.0,37280.43,1235242.43,724388.0,691.06,1860.44
2016-07-21,1197962.0,42281.43,1240243.43,729389.0,691.06,1860.44
2016-07-22,1197962.0,34568.43,1232530.43,721676.0,691.06,1860.44
2016-07-23,1197962.0,34568.43,1232530.43,721676.0,691.06,1860.44
2016-07-24,1197962.0,34568.43,1232530.43,721676.0,691.06,1860.44
2016-07-25,1197962.0,36050.43,1234012.43,708043.0,696.06,1860.44
2016-07-26,1197962.0,47134.43,1245096.43,719127.0,696.06,1860.44
2016-07-27,1197962.0,41716.06,1239678.06,708438.0,706.06,1876.81
2016-07-28,1197962.0,55338.06,1253300.06,722060.0,706.06,1876.81
2016-07-29,1197962.0,53143.06,1251105.06,719865.0,706.06,1876.81
2016-07-30,1197962.0,53143.06,1251105.06,719865.0,706.06,1876.81
2016-07-31,1197962.0,53143.06,1251105.06,719865.0,706.06,1876.81
2016-08-01,1197962.0,47316.06,1245278.06,714038.0,706.06,1876.81
2016-08-02,1197962.0,53451.7,1251413.7,707118.0,711.06,1896.17
2016-08-03,1197962.0,55622.7,1253584.7,732441.0,721.06,1896.17
2016-08-04,1197962.0,56376.9,1254338.9,713420.0,726.06,1915.97
2016-08-05,1197962.0,55835.22,1253797.22,712914.0,736.06,1927.65
2016-08-06,1197962.0,55835.22,1253797.22,712914.0,736.06,1927.65
2016-08-07,1197962.0,55835.22,1253797.22,712914.0,736.06,1927.65
2016-08-08,1197962.0,62102.02,1260064.02,716065.0,746.06,1946.85
2016-08-09,1197962.0,69536.0,1267498.0,732579.0,749.14,1955.52
2016-08-10,1197962.0,64337.88,1262299.88,727380.0,749.14,1955.52
2016-08-11,1197962.0,65548.2,1263510.2,728592.0,749.14,1955.52
