Date,Fund,Earning,Market,Value,Commission,Tax
2015-12-31,1405000.0,0.0,703004.5,1405000.0,0.0,0.0
2016-01-01,1405000.0,0.0,703004.5,1405000.0,0.0,0.0
2016-01-02,1405000.0,0.0,703004.5,1405000.0,0.0,0.0
2016-01-03,1405000.0,0.0,703004.5,1405000.0,0.0,0.0
2016-01-04,1405000.0,-35334.5,755771.0,1369665.5,30.0,0.0
2016-01-05,1405000.0,-32443.5,806621.0,1372556.5,50.0,0.0
2016-01-06,1405000.0,-28690.5,802499.0,1376309.5,55.0,0.0
2016-01-07,1405000.0,-64868.7,812866.5,1340131.3,92.7,0.0
2016-01-08,1405000.0,-54852.43,789196.5,1350147.57,102.7,33.73
2016-01-09,1405000.0,-54852.43,789196.5,1350147.57,102.7,33.73
2016-01-10,1405000.0,-54852.43,789196.5,1350147.57,102.7,33.73
2016-01-11,1405000.0,-84084.4,755253.0,1320915.6,137.7,83.2
2016-01-12,1405000.0,-85363.33,741304.5,1319636.67,157.7,113.63
2016-01-13,1405000.0,-87513.83,730239.0,1317486.17,162.7,113.63
2016-01-14,1405000.0,-78972.82,669313.0,1326027.18,215.82,126.55
2016-01-15,1405000.0,-95560.82,668955.0,1309439.18,220.82,126.55
2016-01-16,1505000.0,-95560.82,668955.0,1409439.18,220.82,126.55
2016-01-17,1505000.0,-95560.82,668955.0,1409439.18,220.82,126.55
2016-01-18,1505000.0,-95295.32,676084.5,1409704.68,225.82,126.55
2016-01-19,1505000.0,-74523.82,696856.0,1430476.18,225.82,126.55
2016-01-20,1505000.0,-89346.82,682033.0,1415653.18,225.82,126.55
2016-01-21,1505000.0,-103935.37,657149.0,1401064.63,258.33,176.59
2016-01-22,1505000.0,-95408.37,665421.0,1409591.63,258.33,176.59
2016-01-23,1505000.0,-95408.37,665421.0,1409591.63,258.33,176.59
2016-01-24,1505000.0,-95408.37,665421.0,1409591.63,258.33,176.59
2016-01-25,1517962.0,-91218.87,669610.5,1426743.13,258.33,176.59
2016-01-26,1517962.0,-117885.87,687346.5,1400076.13,278.33,176.59
2016-01-27,1517962.0,-118635.87,704524.5,1399326.13,288.33,176.59
2016-01-28,1517962.0,-131326.58,679641.0,1386635.42,293.33,188.8
2016-01-29,1517962.0,-112416.08,750122.5,1405545.92,328.63,230.8
2016-01-30,1517962.0,-112416.08,750122.5,1405545.92,328.63,230.8
2016-01-31,1517962.0,-112416.08,750122.5,1405545.92,328.63,230.8
2016-02-01,1517962.0,-117111.59,785953.5,1400850.41,358.95,267.22
2016-02-02,1517962.0,-104910.78,775637.5,1413051.22,364.59,289.77
2016-02-03,1517962.0,-109299.28,771249.0,1408662.72,364.59,289.77
2016-02-04,1517962.0,-101629.78,793693.5,1416332.22,369.59,289.77
2016-02-05,1517962.0,-104768.91,766040.5,1413193.09,375.72,289.77
2016-02-06,1517962.0,-104768.91,766040.5,1413193.09,375.72,289.77
2016-02-07,1517962.0,-104768.91,766040.5,1413193.09,375.72,289.77
2016-02-08,1517962.0,-104768.91,766040.5,1413193.09,375.72,289.77
2016-02-09,1517962.0,-104768.91,766040.5,1413193.09,375.72,289.77
2016-02-10,1517962.0,-104768.91,766040.5,1413193.09,375.72,289.77
2016-02-11,1517962.0,-104768.91,766040.5,1413193.09,375.72,289.77
2016-02-12,1517962.0,-104768.91,766040.5,1413193.09,375.72,289.77
2016-02-13,1517962.0,-104768.91,766040.5,1413193.09,375.72,289.77
2016-02-14,1517962.0,-104768.91,766040.5,1413193.09,375.72,289.77
2016-02-15,1517962.0,-115421.07,720906.5,1402540.93,384.35,324.3
2016-02-16,1517962.0,-100124.57,751328.0,1417837.43,389.35,324.3
2016-02-17,1517962.0,-96422.57,749470.0,1421539.43,399.35,324.3
2016-02-18,1517962.0,-92736.07,753156.5,1425225.93,399.35,324.3
2016-02-19,1517962.0,-93436.07,752456.5,1424525.93,399.35,324.3
2016-02-20,1517962.0,-93436.07,752456.5,1424525.93,399.35,324.3
2016-02-21,1517962.0,-93436.07,752456.5,1424525.93,399.35,324.3
2016-02-22,1517962.0,-83999.77,722395.0,1433962.23,411.79,354.06
2016-02-23,1517962.0,-82663.27,723731.5,1435298.73,411.79,354.06
2016-02-24,1517962.0,-79678.77,726716.0,1438283.23,411.79,354.06
2016-02-25,1517962.0,-101298.27,705096.5,1416663.73,411.79,354.06
2016-02-26,1517962.0,-94398.77,711996.0,1423563.23,411.79,354.06
2016-02-27,1517962.0,-94398.77,711996.0,1423563.23,411.79,354.06
2016-02-28,1517962.0,-94398.77,711996.0,1423563.23,411.79,354.06
2016-02-29,1517962.0,-101683.27,704711.5,1416278.73,411.79,354.06
2016-03-01,1517962.0,-93261.77,713133.0,1424700.23,411.79,354.06
2016-03-02,1517962.0,-69321.77,737073.0,1448640.23,411.79,354.06
2016-03-03,1517962.0,-62618.27,743776.5,1455343.73,411.79,354.06
2016-03-04,1517962.0,-52667.77,753727.0,1465294.23,411.79,354.06
2016-03-05,1517962.0,-52667.77,753727.0,1465294.23,411.79,354.06
2016-03-06,1517962.0,-52667.77,753727.0,1465294.23,411.79,354.06
2016-03-07,1517962.0,-55889.67,805006.4,1462072.33,425.41,354.06
2016-03-08,1517962.0,-61155.27,799740.8,1456806.73,425.41,354.06
2016-03-09,1517962.0,-67667.2,722706.0,1450294.8,444.01,377.59
2016-03-10,1517962.0,-69844.2,720529.0,1448117.8,444.01,377.59
2016-03-11,1517962.0,-70160.7,720212.5,1447801.3,444.01,377.59
2016-03-12,1517962.0,-70160.7,720212.5,1447801.3,444.01,377.59
2016-03-13,1517962.0,-70160.7,720212.5,1447801.3,444.01,377.59
2016-03-14,1517962.0,-62447.7,727925.5,1455514.3,444.01,377.59
2016-03-15,1517962.0,-58355.2,732018.0,1459606.8,444.01,377.59
2016-03-16,1517962.0,-58931.7,731441.5,1459030.3,444.01,377.59
2016-03-17,1517962.0,-50449.2,739924.0,1467512.8,444.01,377.59
2016-03-18,1517962.0,-48868.2,741505.0,1469093.8,444.01,377.59
2016-03-19,1517962.0,-48868.2,741505.0,1469093.8,444.01,377.59
2016-03-20,1517962.0,-48868.2,741505.0,1469093.8,444.01,377.59
2016-03-21,1517962.0,-39901.2,750472.0,1478060.8,444.01,377.59
2016-03-22,1517962.0,-35279.7,755093.5,1482682.3,444.01,377.59
2016-03-23,1517962.0,-33262.7,757110.5,1484699.3,444.01,377.59
2016-03-24,1517962.0,-31304.2,759069.0,1486657.8,444.01,377.59
2016-03-25,1517962.0,-25651.2,764722.0,1492310.8,444.01,377.59
2016-03-26,1517962.0,-25651.2,764722.0,1492310.8,444.01,377.59
2016-03-27,1517962.0,-25651.2,764722.0,1492310.8,444.01,377.59
2016-03-28,1517962.0,-22766.2,767607.0,1495195.8,444.01,377.59
2016-03-29,1517962.0,-22571.44,748086.5,1495390.56,449.01,397.33
2016-03-30,1517962.0,-9313.94,761344.0,1508648.06,449.01,397.33
2016-03-31,1517962.0,-12576.94,758081.0,1505385.06,449.01,397.33
2016-04-01,1517962.0,-11725.52,654658.5,1506236.48,475.09,397.33
2016-04-02,1517962.0,-11725.52,654658.5,1506236.48,475.09,397.33
2016-04-03,1517962.0,-11725.52,654658.5,1506236.48,475.09,397.33
2016-04-04,1517962.0,-11725.52,654658.5,1506236.48,475.09,397.33
2016-04-05,1517962.0,-10271.02,656113.0,1507690.98,475.09,397.33
2016-04-06,1517962.0,-3877.52,662506.5,1514084.48,475.09,397.33
2016-04-07,1517962.0,-10555.19,643181.0,1507406.81,480.09,410.0
2016-04-08,1517962.0,-17605.19,636131.0,1500356.81,480.09,410.0
2016-04-09,1517962.0,-17605.19,636131.0,1500356.81,480.09,410.0
2016-04-10,1517962.0,-17605.19,636131.0,1500356.81,480.09,410.0
2016-04-11,1517962.0,-14699.19,639037.0,1503262.81,480.09,410.0
2016-04-12,1517962.0,-15564.19,622117.0,1502397.81,485.09,410.0
2016-04-13,1517962.0,-15334.9,604659.0,1502627.1,490.09,427.71
2016-04-14,1517962.0,-14967.9,605026.0,1502994.1,490.09,427.71
2016-04-15,1517962.0,-14253.9,605740.0,1503708.1,490.09,427.71
2016-04-16,1517962.0,-14253.9,605740.0,1503708.1,490.09,427.71
2016-04-17,1517962.0,-14253.9,605740.0,1503708.1,490.09,427.71
2016-04-18,1517962.0,-20520.9,599473.0,1497441.1,490.09,427.71
2016-04-19,1517962.0,-21215.9,598778.0,1496746.1,490.09,427.71
2016-04-20,1517962.0,-28674.34,567000.0,1489287.66,496.18,452.06
2016-04-21,1517962.0,-28559.34,567115.0,1489402.66,496.18,452.06
2016-04-22,1517962.0,-22874.34,572800.0,1495087.66,496.18,452.06
2016-04-23,1517962.0,-22874.34,572800.0,1495087.66,496.18,452.06
2016-04-24,1517962.0,-22874.34,572800.0,1495087.66,496.18,452.06
2016-04-25,1517962.0,-24414.34,571260.0,1493547.66,496.18,452.06
2016-04-26,1517962.0,-24214.34,571460.0,1493747.66,496.18,452.06
2016-04-27,1517962.0,-25024.87,540635.0,1492937.13,519.67,514.08
2016-04-28,1517962.0,-25137.67,540780.0,1492824.33,535.64,545.92
2016-04-29,1517962.0,-22302.67,543615.0,1495659.33,535.64,545.92
2016-04-30,1517962.0,-22302.67,543615.0,1495659.33,535.64,545.92
2016-05-01,1517962.0,-22302.67,543615.0,1495659.33,535.64,545.92
2016-05-02,1517962.0,-22302.67,543615.0,1495659.33,535.64,545.92
2016-05-03,1517962.0,-13417.67,552500.0,1504544.33,535.64,545.92
2016-05-04,1517962.0,-16657.67,549260.0,1501304.33,535.64,545.92
2016-05-05,1517962.0,-15447.67,588190.0,1502514.33,546.53,545.92
2016-05-06,1517962.0,-24362.67,600540.0,1493599.33,551.85,545.92
2016-05-07,1517962.0,-24362.67,600540.0,1493599.33,551.85,545.92
2016-05-08,1517962.0,-24362.67,600540.0,1493599.33,551.85,545.92
2016-05-09,1517962.0,-28187.67,610480.0,1489774.33,556.85,545.92
2016-05-10,1517962.0,-26202.67,626930.0,1491759.33,561.85,545.92
2016-05-11,1517962.0,-18707.67,634425.0,1499254.33,561.85,545.92
2016-05-12,1517962.0,-18252.67,634880.0,1499709.33,561.85,545.92
2016-05-13,1517962.0,-22802.67,630330.0,1495159.33,561.85,545.92
2016-05-14,1517962.0,-22802.67,630330.0,1495159.33,561.85,545.92
2016-05-15,1517962.0,-22802.67,630330.0,1495159.33,561.85,545.92
2016-05-16,1517962.0,-21342.67,631790.0,1496619.33,561.85,545.92
2016-05-17,1517962.0,-23322.77,601765.0,1494639.23,568.87,574.0
2016-05-18,1517962.0,-27867.77,597220.0,1490094.23,568.87,574.0
2016-05-19,1517962.0,-28067.77,597020.0,1489894.23,568.87,574.0
2016-05-20,1517962.0,-24352.77,600735.0,1493609.23,568.87,574.0
2016-05-21,1517962.0,-24352.77,600735.0,1493609.23,568.87,574.0
2016-05-22,1517962.0,-24352.77,600735.0,1493609.23,568.87,574.0
2016-05-23,1517962.0,-20526.99,590360.0,1497435.01,573.87,588.22
2016-05-24,1517962.0,-23281.99,587605.0,1494680.01,573.87,588.22
2016-05-25,1517962.0,-22566.99,588320.0,1495395.01,573.87,588.22
2016-05-26,1517962.0,-22421.99,588465.0,1495540.01,573.87,588.22
2016-05-27,1517962.0,-22372.43,588500.0,1495589.57,573.87,755.72
2016-05-28,1517962.0,-22372.43,588500.0,1495589.57,573.87,755.72
2016-05-29,1517962.0,-22372.43,588500.0,1495589.57,573.87,755.72
2016-05-30,1517962.0,-19177.43,591695.0,1498784.57,573.87,755.72
2016-05-31,1197962.0,-8472.43,602400.0,1189489.57,573.87,755.72
2016-06-01,1197962.0,-7912.43,602960.0,1190049.57,573.87,755.72
2016-06-02,1197962.0,-5632.43,605240.0,1192329.57,573.87,755.72
2016-06-03,1197962.0,5422.57,616295.0,1203384.57,573.87,755.72
2016-06-04,1197962.0,5422.57,616295.0,1203384.57,573.87,755.72
2016-06-05,1197962.0,5422.57,616295.0,1203384.57,573.87,755.72
2016-06-06,1197962.0,1452.57,612325.0,1199414.57,573.87,755.72
2016-06-07,1197962.0,6047.57,613920.0,1204009.57,573.87,755.72
2016-06-08,1197962.0,-272.43,607600.0,1197689.57,573.87,755.72
2016-06-09,1197962.0,-272.43,607600.0,1197689.57,573.87,755.72
2016-06-10,1197962.0,-272.43,607600.0,1197689.57,573.87,755.72
2016-06-11,1197962.0,-272.43,607600.0,1197689.57,573.87,755.72
2016-06-12,1197962.0,-272.43,607600.0,1197689.57,573.87,755.72
2016-06-13,1197962.0,-10355.43,630005.0,1187606.57,584.31,755.72
2016-06-14,1197962.0,-5675.43,634685.0,1192286.57,584.31,755.72
2016-06-15,1197962.0,2562.57,654765.0,1200524.57,589.31,895.72
2016-06-16,1197962.0,-3137.43,666420.0,1194824.57,594.31,895.72
2016-06-17,1197962.0,3982.57,673540.0,1201944.57,594.31,895.72
2016-06-18,1197962.0,3982.57,673540.0,1201944.57,594.31,895.72
2016-06-19,1197962.0,3982.57,673540.0,1201944.57,594.31,895.72
2016-06-20,1197962.0,1677.57,671235.0,1199639.57,594.31,895.72
2016-06-21,1197962.0,-262.43,669295.0,1197699.57,594.31,895.72
2016-06-22,1197962.0,4942.57,674500.0,1202904.57,594.31,895.72
2016-06-23,1197962.0,1640.29,671095.0,1199602.29,604.31,914.0
2016-06-24,1197962.0,-5318.41,761895.0,1192643.59,634.46,914.0
2016-06-25,1197962.0,-5318.41,761895.0,1192643.59,634.46,914.0
2016-06-26,1197962.0,-5318.41,761895.0,1192643.59,634.46,914.0
2016-06-27,1197962.0,7396.59,774610.0,1205358.59,634.46,914.0
2016-06-28,1197962.0,6061.59,773275.0,1204023.59,634.46,914.0
2016-06-29,1197962.0,8364.59,773660.0,1206326.59,634.46,914.0
2016-06-30,1197962.0,13594.48,775880.0,1211556.48,634.46,989.61
2016-07-01,1197962.0,11559.48,773845.0,1209521.48,634.46,989.61
2016-07-02,1197962.0,11559.48,773845.0,1209521.48,634.46,989.61
2016-07-03,1197962.0,11559.48,773845.0,1209521.48,634.46,989.61
2016-07-04,1197962.0,17653.54,777420.0,1215615.54,634.46,1269.55
2016-07-05,1197962.0,11933.03,741727.0,1209895.03,641.96,1299.56
2016-07-06,1197962.0,28900.06,659977.0,1226862.06,664.15,1838.34
2016-07-07,1197962.0,27653.43,636658.0,1225615.43,669.68,1860.44
2016-07-08,1197962.0,23968.43,632973.0,1221930.43,669.68,1860.44
2016-07-09,1197962.0,23968.43,632973.0,1221930.43,669.68,1860.44
2016-07-10,1197962.0,23968.43,632973.0,1221930.43,669.68,1860.44
2016-07-11,1197962.0,30537.43,639542.0,1228499.43,669.68,1860.44
2016-07-12,1197962.0,43489.43,652494.0,1241451.43,669.68,1860.44
2016-07-13,1197962.0,43975.43,676547.0,1241937.43,675.57,1860.44
2016-07-14,1197962.0,41139.43,695677.0,1239101.43,681.06,1860.44
2016-07-15,1197962.0,42468.43,697006.0,1240430.43,681.06,1860.44
2016-07-16,1197962.0,42468.43,697006.0,1240430.43,681.06,1860.44
2016-07-17,1197962.0,42468.43,697006.0,1240430.43,681.06,1860.44
2016-07-18,1197962.0,44280.43,715153.0,1242242.43,686.06,1860.44
2016-07-19,1197962.0,36735.43,723843.0,1234697.43,691.06,1860.44
2016-07-20,1197962.0,37280.43,724388.0,1235242.43,691.06,1860.44
2016-07-21,1197962.0,42281.43,729389.0,1240243.43,691.06,1860.44
2016-07-22,1197962.0,34568.43,721676.0,1232530.43,691.06,1860.44
2016-07-23,1197962.0,34568.43,721676.0,1232530.43,691.06,1860.44
2016-07-24,1197962.0,34568.43,721676.0,1232530.43,691.06,1860.44
2016-07-25,1197962.0,36050.43,708043.0,1234012.43,696.06,1860.44
2016-07-26,1197962.0,47134.43,719127.0,1245096.43,696.06,1860.44
2016-07-27,1197962.0,41716.06,708438.0,1239678.06,706.06,1876.81
2016-07-28,1197962.0,55338.06,722060.0,1253300.06,706.06,1876.81
2016-07-29,1197962.0,53143.06,719865.0,1251105.06,706.06,1876.81
2016-07-30,1197962.0,53143.06,719865.0,1251105.06,706.06,1876.81
2016-07-31,1197962.0,53143.06,719865.0,1251105.06,706.06,1876.81
2016-08-01,1197962.0,47316.06,714038.0,1245278.06,706.06,1876.81
2016-08-02,1197962.0,53451.7,707118.0,1251413.7,711.06,1896.17
2016-08-03,1197962.0,55622.7,732441.0,1253584.7,721.06,1896.17
2016-08-04,1197962.0,56376.9,713420.0,1254338.9,726.06,1915.97
2016-08-05,1197962.0,55835.22,712914.0,1253797.22,736.06,1927.65
2016-08-06,1197962.0,55835.22,712914.0,1253797.22,736.06,1927.65
2016-08-07,1197962.0,55835.22,712914.0,1253797.22,736.06,1927.65
2016-08-08,1197962.0,62102.02,716065.0,1260064.02,746.06,1946.85
2016-08-09,1197962.0,71092.02,734135.0,1269054.02,749.14,1955.52
2016-08-10,1197962.0,65885.02,728928.0,1263847.02,749.14,1955.52
2016-08-11,1197962.0,67133.02,730176.0,1265095.02,749.14,1955.52
2016-08-12,1197962.0,77728.52,848191.0,1275690.52,779.99,1955.52
2016-08-13,1197962.0,77728.52,848191.0,1275690.52,779.99,1955.52
2016-08-14,1197962.0,77728.52,848191.0,1275690.52,779.99,1955.52
2016-08-15,1197962.0,93416.52,851864.0,1291378.52,784.99,1955.52
2016-08-16,1197962.0,87352.52,858876.0,1285314.52,789.99,1955.52
2016-08-17,1197962.0,93734.52,865258.0,1291696.52,789.99,1955.52
2016-08-18,1197962.0,88618.91,853544.0,1286580.91,794.99,1962.13
2016-08-19,1197962.0,87386.3,826254.0,1285348.3,801.51,1988.22
2016-08-20,1197962.0,87386.3,826254.0,1285348.3,801.51,1988.22
2016-08-21,1197962.0,87386.3,826254.0,1285348.3,801.51,1988.22
2016-08-22,1197962.0,85258.3,824126.0,1283220.3,801.51,1988.22
2016-08-23,1197962.0,87091.3,825959.0,1285053.3,801.51,1988.22
2016-08-24,1197962.0,83776.3,822644.0,1281738.3,801.51,1988.22
2016-08-25,1197962.0,78725.3,817593.0,1276687.3,801.51,1988.22
2016-08-26,1197962.0,79262.3,818130.0,1277224.3,801.51,1988.22
2016-08-27,1197962.0,79262.3,818130.0,1277224.3,801.51,1988.22
2016-08-28,1197962.0,79262.3,818130.0,1277224.3,801.51,1988.22
2016-08-29,1197962.0,80221.3,819089.0,1278183.3,801.51,1988.22
2016-08-30,1197962.0,79560.3,830608.0,1277522.3,806.51,1988.22
2016-08-31,1197962.0,79814.3,830862.0,1277776.3,806.51,1988.22
2016-09-01,1197962.0,76720.3,827768.0,1274682.3,806.51,1988.22
2016-09-02,1197962.0,77751.3,828399.0,1275713.3,806.51,1988.22
2016-09-03,1197962.0,77751.3,828399.0,1275713.3,806.51,1988.22
2016-09-04,1197962.0,77751.3,828399.0,1275713.3,806.51,1988.22
2016-09-05,1197962.0,95957.3,846605.0,1293919.3,806.51,1988.22
2016-09-06,1197962.0,112984.3,863632.0,1310946.3,806.51,1988.22
2016-09-07,1197962.0,111047.3,861695.0,1309009.3,806.51,1988.22
2016-09-08,1197962.0,108671.72,814116.0,1306633.72,817.83,2033.48
2016-09-09,1197962.0,105659.72,811104.0,1303621.72,817.83,2033.48
2016-09-10,1197962.0,105659.72,811104.0,1303621.72,817.83,2033.48
2016-09-11,1197962.0,105659.72,811104.0,1303621.72,817.83,2033.48
2016-09-12,1197962.0,88801.72,854118.0,1286763.72,837.83,2033.48
2016-09-13,1197962.0,86462.72,851779.0,1284424.72,837.83,2033.48
2016-09-14,1197962.0,80034.72,845351.0,1277996.72,837.83,2033.48
2016-09-15,1197962.0,80014.72,845331.0,1277976.72,837.83,2033.48
2016-09-16,1197962.0,80014.72,845331.0,1277976.72,837.83,2033.48
2016-09-17,1197962.0,80014.72,845331.0,1277976.72,837.83,2033.48
2016-09-18,1197962.0,80014.72,845331.0,1277976.72,837.83,2033.48
2016-09-19,1197962.0,91780.71,846314.0,1289742.71,848.23,2055.09
2016-09-20,1197962.0,88722.07,831933.0,1286684.07,858.76,2077.2
2016-09-21,1197962.0,90744.07,833955.0,1288706.07,858.76,2077.2
2016-09-22,1197962.0,96273.07,850384.0,1294235.07,863.76,2077.2
2016-09-23,1197962.0,95476.16,826464.0,1293438.16,869.14,2278.73
2016-09-24,1197962.0,95476.16,826464.0,1293438.16,869.14,2278.73
2016-09-25,1197962.0,95476.16,826464.0,1293438.16,869.14,2278.73
2016-09-26,1197962.0,78031.16,819719.0,1275993.16,874.14,2278.73
2016-09-27,1197962.0,84033.16,825721.0,1281995.16,874.14,2278.73
2016-09-28,1197962.0,79465.16,821153.0,1277427.16,874.14,2278.73
2016-09-29,1197962.0,84316.16,826004.0,1282278.16,874.14,2278.73
2016-09-30,1197962.0,88760.16,834728.0,1286722.16,874.14,2278.73
2016-10-01,1197962.0,88760.16,834728.0,1286722.16,874.14,2278.73
2016-10-02,1197962.0,88760.16,834728.0,1286722.16,874.14,2278.73
2016-10-03,1197962.0,88520.16,834488.0,1286482.16,874.14,2278.73
2016-10-04,1197962.0,88660.16,834628.0,1286622.16,874.14,2278.73
2016-10-05,1197962.0,88420.16,834388.0,1286382.16,874.14,2278.73
2016-10-06,1197962.0,88240.16,834208.0,1286202.16,874.14,2278.73
2016-10-07,1197962.0,88300.16,834268.0,1286262.16,874.14,2278.73
2016-10-08,1197962.0,88300.16,834268.0,1286262.16,874.14,2278.73
2016-10-09,1197962.0,88300.16,834268.0,1286262.16,874.14,2278.73
2016-10-10,1197962.0,104471.7,832003.0,1302433.7,879.14,2297.19
2016-10-11,1197962.0,105046.78,892946.0,1303008.78,920.26,2297.19
2016-10-12,1197962.0,102499.78,935096.0,1300461.78,936.15,2297.19
2016-10-13,1197962.0,104746.2,913712.0,1302708.2,942.07,2320.85
2016-10-14,1197962.0,107099.75,846215.0,1305061.75,961.52,2320.85
2016-10-15,1197962.0,107099.75,846215.0,1305061.75,961.52,2320.85
2016-10-16,1197962.0,107099.75,846215.0,1305061.75,961.52,2320.85
2016-10-17,1197962.0,102461.08,799400.0,1300423.08,972.96,2363.08
2016-10-18,1197962.0,113879.83,816533.0,1311841.83,982.96,2374.33
2016-10-19,1197962.0,113996.01,793375.0,1311958.01,988.78,2374.33
2016-10-20,1197962.0,115650.01,795029.0,1313612.01,988.78,2374.33
2016-10-21,1197962.0,123608.01,802987.0,1321570.01,988.78,2374.33
2016-10-22,1197962.0,123608.01,802987.0,1321570.01,988.78,2374.33
2016-10-23,1197962.0,123608.01,802987.0,1321570.01,988.78,2374.33
2016-10-24,1197962.0,132020.01,811399.0,1329982.01,988.78,2374.33
2016-10-25,1197962.0,139003.01,818382.0,1336965.01,988.78,2374.33
2016-10-26,1197962.0,132565.01,811944.0,1330527.01,988.78,2374.33
2016-10-27,1197962.0,124880.01,1017037.6,1322842.01,994.5,2374.33
2016-10-28,1197962.0,122838.41,1014996.0,1320800.41,994.5,2374.33
2016-10-29,1197962.0,122838.41,1014996.0,1320800.41,994.5,2374.33
2016-10-30,1197962.0,122838.41,1014996.0,1320800.41,994.5,2374.33
2016-10-31,1197962.0,123389.11,1015546.7,1321351.11,994.5,2374.33
2016-11-01,1197962.0,128705.01,1020862.6,1326667.01,994.5,2374.33
2016-11-02,1197962.0,118177.81,1010335.4,1316139.81,994.5,2374.33
2016-11-03,1197962.0,131603.71,1034311.3,1329565.71,999.5,2374.33
2016-11-04,1197962.0,132626.91,1035334.5,1330588.91,999.5,2374.33
2016-11-05,1197962.0,132626.91,1035334.5,1330588.91,999.5,2374.33
2016-11-06,1197962.0,132626.91,1035334.5,1330588.91,999.5,2374.33
2016-11-07,1197962.0,136980.21,849684.0,1334942.21,999.5,2374.33
2016-11-08,1197962.0,135451.21,848155.0,1333413.21,999.5,2374.33
2016-11-09,1197962.0,129320.12,832803.0,1327282.12,1020.37,2413.55
2016-11-10,1197962.0,137246.12,840729.0,1335208.12,1020.37,2413.55
2016-11-11,1197962.0,137761.12,841244.0,1335723.12,1020.37,2413.55
2016-11-12,1197962.0,137761.12,841244.0,1335723.12,1020.37,2413.55
2016-11-13,1197962.0,137761.12,841244.0,1335723.12,1020.37,2413.55
2016-11-14,1197962.0,134769.12,838252.0,1332731.12,1020.37,2413.55
2016-11-15,1197962.0,135485.12,838968.0,1333447.12,1020.37,2413.55
2016-11-16,1197962.0,135622.12,839105.0,1333584.12,1020.37,2413.55
2016-11-17,1197962.0,139779.12,843262.0,1337741.12,1020.37,2413.55
2016-11-18,1197962.0,137847.12,841330.0,1335809.12,1020.37,2413.55
2016-11-19,1197962.0,137847.12,841330.0,1335809.12,1020.37,2413.55
2016-11-20,1197962.0,137847.12,841330.0,1335809.12,1020.37,2413.55
2016-11-21,1197962.0,147062.12,850545.0,1345024.12,1020.37,2413.55
2016-11-22,1197962.0,154363.12,857846.0,1352325.12,1020.37,2413.55
